params,Num Stocks Tested,Total Trades,Sharpe Ratio,Return [%],Max. Drawdown [%],Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Avg. Drawdown [%],Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Profit Factor,Expectancy [%],SQN,Kelly Criterion,Max. Drawdown Duration,Avg. Drawdown Duration
"{'len_short': 5, 'len_mid': 60, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 21}",5402,26653.0000,-0.1424,3.9708,-23.5098,10.2602,103970.8305,131697.6243,833.3109,28.8075,0.2647,15.1769,0.0503,-0.0876,0.0286,-2.3675,0.1018,-13.7896,42.5080,19.3780,-8.9571,0.7716,11.4745,1.5621,-1.2343,-2.8558,,
"{'len_short': 5, 'len_mid': 40, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 21}",5402,28500.0000,-0.1426,5.0533,-22.2949,9.1026,105053.3030,130613.3103,884.5761,28.8075,0.5065,13.6298,0.1786,-0.0779,0.0354,-0.6207,0.0900,-13.3756,41.4284,19.7307,-8.6785,1.1073,4.6351,1.9230,-0.7860,-1.1913,,
"{'len_short': 10, 'len_mid': 40, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 29}",5402,21501.0000,-0.1426,5.4097,-19.2946,6.9906,105409.7471,128223.6973,684.9313,28.8075,0.6913,11.8762,0.3050,-0.0683,0.0392,0.6886,0.0713,-12.0934,41.2408,17.3536,-7.0853,1.6094,4.6879,2.4046,-3.6154,-1.7376,,
"{'len_short': 10, 'len_mid': 40, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 27}",5402,23709.0000,-0.1427,5.2326,-20.3021,7.6593,105232.5862,128895.6296,746.4907,28.8075,0.6259,12.4399,0.2621,-0.0717,0.0373,0.2655,0.0773,-12.5327,41.4153,18.0660,-7.6293,1.4414,6.0279,2.2383,-1.0768,-1.4106,,
"{'len_short': 15, 'len_mid': 50, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 27}",5402,18127.0000,-0.1428,5.1089,-18.5017,6.5340,105108.9073,127759.5462,587.3800,28.8075,0.6019,12.9491,0.2690,inf,0.0352,0.4929,0.0675,-11.7655,41.7516,15.5645,-6.5106,1.5484,4.6411,2.2796,-1.6709,-2.9102,0.0162,0.0162
"{'len_short': 15, 'len_mid': 50, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 21}",5402,27466.0000,-0.1429,4.6827,-23.0051,9.7178,104682.7422,131671.8306,855.0565,28.8075,0.3807,15.4795,0.1114,inf,0.0327,-1.3174,0.0965,-13.6120,41.8676,19.3430,-8.6685,0.9959,11.1575,1.7841,-0.7537,-3.1813,,
"{'len_short': 10, 'len_mid': 50, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 23}",5402,24653.0000,-0.1431,4.8701,-21.8138,8.8137,104870.0781,130959.9185,775.0384,28.8075,0.4558,14.8046,0.1686,inf,0.0323,-0.7807,0.0885,-13.1190,41.6769,18.3347,-8.2763,1.0495,3.1455,1.8339,-0.6860,-2.4508,,
"{'len_short': 20, 'len_mid': 50, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 27}",5402,18091.0000,-0.1432,5.1085,-18.4811,6.5215,105108.4619,127744.5122,586.5372,28.8075,0.6000,12.9334,0.2689,inf,0.0349,0.4854,0.0674,-11.7722,41.7696,15.5382,-6.5053,1.5560,4.6475,2.2870,-1.6726,-2.7583,0.0162,0.0162
"{'len_short': 20, 'len_mid': 50, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 27}",5402,21430.0000,-0.1432,5.2966,-20.2626,7.7018,105296.5540,129837.0159,682.5229,28.8075,0.5646,13.9216,0.2388,inf,0.0365,0.1567,0.0783,-12.4329,42.0589,16.9936,-7.3914,1.3800,3.4306,2.1477,-0.9495,-2.1843,,
"{'len_short': 10, 'len_mid': 50, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 23}",5402,23598.0000,-0.1433,5.1705,-21.3061,8.4428,105170.4850,130839.4573,744.2211,28.8075,0.5131,14.5496,0.2058,inf,0.0353,-0.3265,0.0852,-12.9081,41.8622,17.8991,-7.9851,1.1323,11.9638,1.9130,-0.6232,-2.0551,,
"{'len_short': 5, 'len_mid': 60, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 23}",5402,23357.0000,-0.1433,4.5816,-22.0165,9.0891,104581.6108,131368.0334,740.9944,28.8075,0.3806,14.8907,0.1310,-0.0863,0.0278,-1.2581,0.0915,-13.0988,42.2617,17.9993,-8.3811,0.9460,4.1006,1.7237,-1.5019,-1.2700,,
"{'len_short': 10, 'len_mid': 50, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 27}",5402,18157.0000,-0.1433,5.1264,-18.5085,6.5475,105126.4077,127795.8057,588.3541,28.8075,0.6036,12.9579,0.2697,inf,0.0350,0.4942,0.0676,-11.7538,41.7686,15.5766,-6.6159,1.4736,4.6084,2.2147,-1.6747,-2.8981,0.0162,0.0162
"{'len_short': 10, 'len_mid': 60, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 23}",5402,21986.0000,-0.1433,4.9928,-21.3668,8.5659,104992.7503,131151.7808,700.2603,28.8075,0.4610,14.5815,0.1808,-0.0806,0.0316,-0.6223,0.0871,-12.8427,42.4010,17.3794,-7.9320,1.0947,11.8383,1.8690,-1.5807,-1.2791,,
"{'len_short': 5, 'len_mid': 40, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 29}",5402,21583.0000,-0.1433,5.3672,-19.3213,7.0122,105367.2322,128191.2807,686.9187,28.8075,0.6807,11.8863,0.2982,-0.0694,0.0388,0.6467,0.0714,-12.1165,41.2220,17.3380,-7.1280,1.5756,4.7368,2.3712,-3.6314,-1.7030,,
"{'len_short': 15, 'len_mid': 50, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 27}",5402,20334.0000,-0.1434,5.4060,-19.7300,7.3363,105406.0113,129471.9269,651.9162,28.8075,0.6136,13.6456,0.2723,inf,0.0373,0.4410,0.0751,-12.1931,41.8002,16.6499,-7.1581,1.4208,3.8188,2.1912,1.0073,-1.8842,,
"{'len_short': 15, 'len_mid': 60, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 23}",5402,23886.0000,-0.1435,4.1364,-22.2381,9.2470,104136.4485,130578.1687,755.4952,28.8075,0.3646,14.4548,0.1193,-0.0858,0.0279,-1.7312,0.0932,-13.2372,42.4631,18.1000,-8.3778,0.9934,3.6740,1.7597,-1.5202,-1.2871,,
"{'len_short': 20, 'len_mid': 50, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 21}",5402,24680.0000,-0.1435,4.8449,-21.8375,8.7644,104844.8968,130920.8947,776.1980,28.8075,0.4449,14.7825,0.1587,inf,0.0340,-0.7869,0.0881,-13.1518,41.9493,18.2366,-8.0807,1.1639,3.1058,1.9372,-0.6169,-1.9023,,
"{'len_short': 10, 'len_mid': 60, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 23}",5402,23031.0000,-0.1435,4.6669,-21.8627,8.9515,104666.9436,131309.6455,731.4567,28.8075,0.4018,14.8356,0.1428,-0.0847,0.0287,-1.1085,0.0905,-13.0871,42.3534,17.8870,-8.2218,1.0336,4.1922,1.8123,-1.5516,-1.1822,,
"{'len_short': 15, 'len_mid': 50, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 27}",5402,21578.0000,-0.1435,5.3205,-20.3281,7.7546,105320.4737,129915.4890,686.7704,28.8075,0.5710,13.9726,0.2413,inf,0.0365,0.1711,0.0787,-12.4550,41.9487,17.0812,-7.4105,1.3648,3.4495,2.1332,-1.0009,-2.3196,,
"{'len_short': 15, 'len_mid': 60, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 25}",5402,22037.0000,-0.1436,4.7638,-21.2960,8.5454,104763.7827,130740.3639,703.5562,28.8075,0.4405,14.4672,0.1680,-0.0817,0.0311,-0.8595,0.0866,-12.8731,42.4913,17.5206,-8.0140,1.0943,4.5644,1.8757,-1.8903,-1.3105,,
"{'len_short': 20, 'len_mid': 50, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 21}",5402,26269.0000,-0.1436,4.8104,-22.5242,9.3385,104810.3507,131448.6574,821.5317,28.8075,0.4293,15.1957,0.1456,inf,0.0345,-1.0457,0.0932,-13.3536,42.0301,18.8468,-8.4558,1.0647,2.9032,1.8432,-0.8938,-1.5282,,
"{'len_short': 5, 'len_mid': 40, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 27}",5402,23879.0000,-0.1436,5.2444,-20.3413,7.7040,105244.3919,128972.6155,751.4262,28.8075,0.6180,12.5336,0.2550,-0.0725,0.0369,0.2489,0.0777,-12.5189,41.3091,18.0898,-7.6872,1.4011,6.0090,2.1981,-1.1416,-1.3790,,
"{'len_short': 5, 'len_mid': 50, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 23}",5402,26224.0000,-0.1436,4.7027,-22.4783,9.3243,104702.6664,131335.9696,818.8049,28.8075,0.4005,15.2454,0.1297,inf,0.0306,-1.1398,0.0930,-13.2843,41.5424,18.8538,-8.6076,0.9210,3.0353,1.7120,-0.7833,-1.6986,,
"{'len_short': 5, 'len_mid': 50, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 23}",5402,23795.0000,-0.1436,5.1707,-21.4038,8.5077,105170.7002,130948.8389,749.8731,28.8075,0.5014,14.6611,0.1978,inf,0.0347,-0.3521,0.0857,-12.8955,41.7092,17.9537,-8.0982,1.0805,11.8634,1.8677,-0.5969,-2.0626,,
"{'len_short': 10, 'len_mid': 40, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 21}",5402,28271.0000,-0.1436,5.0035,-22.2191,9.0406,105003.5439,130464.5998,877.5676,28.8075,0.5014,13.5203,0.1761,-0.0793,0.0355,-0.6375,0.0896,-13.3514,41.5791,19.6662,-8.5920,1.1631,5.1884,1.9773,-1.0403,-1.1611,,
"{'len_short': 20, 'len_mid': 60, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 23}",5402,22633.0000,-0.1436,4.6569,-21.6511,8.7888,104656.9072,131029.0965,721.1856,28.8075,0.4101,14.6634,0.1484,-0.0843,0.0296,-1.0271,0.0892,-12.9737,42.5771,17.6818,-8.0403,1.1128,4.2698,1.8737,-1.4975,-1.2306,,
"{'len_short': 20, 'len_mid': 50, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 23}",5402,22450.0000,-0.1436,5.0904,-20.8089,8.0247,105090.4209,130153.0781,712.5549,28.8075,0.5107,14.2039,0.2031,inf,0.0353,-0.2298,0.0812,-12.6288,42.0438,17.3076,-7.5940,1.2924,3.6080,2.0486,-0.5155,-1.7315,,
"{'len_short': 15, 'len_mid': 60, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 21}",5402,24757.0000,-0.1438,4.2202,-22.6609,9.5493,104220.2225,131161.6859,779.9988,28.8075,0.3518,14.6915,0.1091,-0.0858,0.0302,-1.7980,0.0957,-13.3911,42.7288,18.4635,-8.4908,0.9832,4.7603,1.7568,-1.1236,-1.2782,,
"{'len_short': 5, 'len_mid': 50, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 27}",5402,20559.0000,-0.1439,5.3642,-19.8475,7.4266,105364.2253,129619.2459,658.1174,28.8075,0.5994,13.7099,0.2646,inf,0.0367,0.3568,0.0757,-12.2095,41.6974,16.7513,-7.3503,1.3102,3.7796,2.0931,0.9613,-1.8555,,
"{'len_short': 10, 'len_mid': 60, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 21}",5402,22237.0000,-0.1440,4.7501,-21.5432,8.6209,104750.1061,130954.1270,705.9920,28.8075,0.4148,14.5929,0.1484,-0.0836,0.0302,-0.9275,0.0875,-12.9478,42.4083,17.3955,-7.9413,1.0813,4.6083,1.8483,-1.2589,-1.2332,0.0155,0.0155
"{'len_short': 5, 'len_mid': 50, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 21}",5402,28358.0000,-0.1440,4.5784,-23.3675,10.0154,104578.4474,132054.2085,879.4184,28.8075,0.3273,15.7259,0.0768,inf,0.0311,-1.5480,0.0989,-13.7936,41.8915,19.6725,-8.9363,0.8417,10.8769,1.6402,-0.6064,-3.1316,,
"{'len_short': 15, 'len_mid': 60, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 21}",5402,22990.0000,-0.1440,4.7754,-21.8486,8.8998,104775.3514,131384.9942,729.4458,28.8075,0.4202,14.7928,0.1535,-0.0844,0.0300,-1.0294,0.0901,-13.0276,42.4295,17.7098,-8.0957,1.0646,5.4861,1.8337,-1.2174,-1.4432,,
"{'len_short': 10, 'len_mid': 50, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 27}",5402,20440.0000,-0.1441,5.3836,-19.7796,7.3818,105383.5696,129528.4252,654.6358,28.8075,0.6081,13.6779,0.2682,inf,0.0368,0.3811,0.0754,-12.1985,41.7584,16.7224,-7.2602,1.3491,4.2006,2.1292,1.0307,-1.8872,,
"{'len_short': 10, 'len_mid': 50, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 25}",5402,23768.0000,-0.1441,4.9505,-21.3348,8.4934,104950.5089,130541.4085,749.8536,28.8075,0.4757,14.5223,0.1807,inf,0.0328,-0.5787,0.0853,-12.9072,41.6415,18.0809,-8.1094,1.0725,3.3511,1.8627,-0.6900,-2.4017,,
"{'len_short': 15, 'len_mid': 60, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 25}",5402,20902.0000,-0.1441,4.7685,-20.7795,8.1249,104768.4617,130269.3010,670.1818,28.8075,0.4555,14.1708,0.1801,-0.0808,0.0312,-0.5978,0.0829,-12.6731,42.4597,16.8428,-7.6864,1.1607,4.7595,1.9151,-2.1545,-1.6277,,
"{'len_short': 5, 'len_mid': 50, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 25}",5402,22733.0000,-0.1442,4.9490,-20.8918,8.1246,104949.0252,130166.0143,718.5464,28.8075,0.4871,14.3336,0.1903,inf,0.0332,-0.3538,0.0818,-12.6915,41.7206,17.4890,-7.8841,1.1100,2.9298,1.8918,-0.8351,-2.2050,,
"{'len_short': 10, 'len_mid': 60, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 29}",5402,16083.0000,-0.1442,4.7298,-17.9671,6.3294,104729.7981,127068.2927,531.5046,28.8075,0.5476,12.5648,0.2436,-0.0721,0.0315,0.2853,0.0659,-11.4673,42.5442,14.4999,-6.3145,1.4962,4.2792,2.1935,-3.1298,-1.5580,0.0169,0.0169
"{'len_short': 5, 'len_mid': 50, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 27}",5402,18169.0000,-0.1442,5.0735,-18.5085,6.5465,105073.4669,127721.1899,588.5948,28.8075,0.5907,12.9491,0.2624,inf,0.0343,0.4536,0.0675,-11.7506,41.7213,15.5531,-6.6534,1.4525,4.5582,2.1942,-1.6444,-2.8818,0.0162,0.0162
"{'len_short': 10, 'len_mid': 50, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 25}",5402,22532.0000,-0.1443,4.9767,-20.8024,8.0597,104976.6509,130068.6674,712.8043,28.8075,0.4989,14.2228,0.1987,inf,0.0339,-0.3155,0.0813,-12.7111,41.8524,17.4344,-7.7768,1.1643,3.0278,1.9420,-0.8206,-2.2362,,
"{'len_short': 10, 'len_mid': 60, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 23}",5402,24192.0000,-0.1443,4.4053,-22.3899,9.3626,104405.2701,131317.9562,763.6221,28.8075,0.3489,15.1388,0.1058,-0.0879,0.0265,-1.5272,0.0942,-13.3180,42.3229,18.2488,-8.4566,0.9434,3.5434,1.7177,-1.5646,-1.1761,0.0155,0.0155
"{'len_short': 15, 'len_mid': 50, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 21}",5402,23951.0000,-0.1443,5.0004,-21.5947,8.5183,105000.3558,130762.1147,753.7381,28.8075,0.4654,14.6401,0.1684,inf,0.0355,-0.5196,0.0860,-13.0549,41.8906,17.9981,-7.8781,1.2145,3.6425,1.9878,-0.6292,-1.9688,,
"{'len_short': 15, 'len_mid': 50, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 23}",5402,25539.0000,-0.1444,4.6500,-22.2007,9.0768,104650.0159,130900.7333,799.9181,28.8075,0.4168,15.0055,0.1388,inf,0.0309,-1.0488,0.0909,-13.1909,41.6562,18.5517,-8.3520,1.0664,2.9585,1.8451,-0.9036,-1.8598,,
"{'len_short': 20, 'len_mid': 50, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 21}",5402,23880.0000,-0.1445,4.9893,-21.5745,8.4879,104989.2940,130731.2604,751.7572,28.8075,0.4614,14.6137,0.1667,inf,0.0353,-0.5269,0.0858,-13.0316,41.9381,17.9726,-7.8993,1.2142,3.7578,1.9889,-0.5866,-1.9063,,
"{'len_short': 20, 'len_mid': 60, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 23}",5402,23686.0000,-0.1445,4.0566,-22.1550,9.1575,104056.6444,130431.8322,750.1402,28.8075,0.3482,14.3832,0.1076,-0.0872,0.0276,-1.7693,0.0925,-13.2022,42.5032,18.0557,-8.2694,1.0434,3.7702,1.8001,-1.3539,-1.2093,,
"{'len_short': 15, 'len_mid': 60, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 29}",5402,16032.0000,-0.1445,4.7432,-17.9415,6.3117,104743.2452,127078.9302,530.0748,28.8075,0.5488,12.5531,0.2449,-0.0726,0.0313,0.2928,0.0658,-11.4741,42.5695,14.4855,-6.2959,1.5110,4.8339,2.2072,-3.0237,-1.6963,0.0169,0.0169
"{'len_short': 5, 'len_mid': 60, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 21}",5402,25469.0000,-0.1445,4.0494,-23.0103,9.8265,104049.4294,131410.0517,799.3618,28.8075,0.3030,14.8961,0.0775,-0.0889,0.0278,-2.0922,0.0979,-13.5512,42.5338,18.7650,-8.7231,0.8472,4.5757,1.6246,-1.1602,-1.0313,,
"{'len_short': 10, 'len_mid': 60, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 23}",5402,20010.0000,-0.1445,4.6936,-20.3928,7.8065,104693.6004,129639.0663,642.5557,28.8075,0.4412,13.9238,0.1727,-0.0818,0.0299,-0.5384,0.0800,-12.4988,42.6005,16.3695,-7.5499,1.1010,4.9353,1.8529,-1.5519,-1.0965,,
"{'len_short': 15, 'len_mid': 50, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 23}",5402,22535.0000,-0.1446,5.0601,-20.8475,8.0530,105060.0921,130173.5084,714.8965,28.8075,0.5061,14.2304,0.1989,inf,0.0348,-0.2618,0.0814,-12.6547,41.9588,17.3581,-7.6086,1.2810,3.6017,2.0372,-0.5671,-1.8617,,
"{'len_short': 5, 'len_mid': 60, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 23}",5402,20073.0000,-0.1446,4.6882,-20.4340,7.8397,104688.2022,129725.3946,644.1828,28.8075,0.4347,13.9394,0.1690,-0.0820,0.0298,-0.5555,0.0801,-12.4987,42.6740,16.3698,-7.5948,1.0797,4.8542,1.8302,-1.5803,-1.1483,,
"{'len_short': 5, 'len_mid': 50, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 23}",5402,22689.0000,-0.1446,5.0781,-20.8979,8.1164,105078.0987,130277.5244,718.7456,28.8075,0.5055,14.2727,0.2004,inf,0.0342,-0.2793,0.0817,-12.6399,41.9074,17.4174,-7.7223,1.2052,3.6089,1.9670,-0.5721,-1.8837,,
"{'len_short': 5, 'len_mid': 60, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 29}",5402,16142.0000,-0.1446,4.7012,-18.0215,6.3552,104701.2015,127113.5716,533.2582,28.8075,0.5374,12.5839,0.2379,-0.0742,0.0304,0.2334,0.0661,-11.4687,42.5514,14.4989,-6.4592,1.4122,4.2112,2.1231,-3.1122,-1.6604,0.0169,0.0169
"{'len_short': 5, 'len_mid': 60, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 23}",5402,24619.0000,-0.1448,3.9833,-22.6096,9.5346,103983.3136,130857.7603,776.0300,28.8075,0.3159,14.6683,0.0887,-0.0898,0.0254,-2.0293,0.0956,-13.3638,42.1867,18.4205,-8.6372,0.8338,3.5458,1.6059,-1.4774,-1.0728,,
"{'len_short': 5, 'len_mid': 50, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 21}",5402,27153.0000,-0.1448,4.7071,-22.8883,9.6327,104707.1043,131798.2629,845.4982,28.8075,0.3814,15.4754,0.1145,inf,0.0320,-1.2732,0.0955,-13.4983,41.8355,19.1541,-8.6982,0.9123,2.9926,1.6978,-0.9210,-1.7552,,
"{'len_short': 15, 'len_mid': 60, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 25}",5402,19814.0000,-0.1448,4.7114,-20.2569,7.7353,104711.3875,129592.3045,637.9940,28.8075,0.4655,13.7978,0.1876,-0.0796,0.0319,-0.4228,0.0792,-12.4165,42.4551,16.3215,-7.4104,1.2198,4.8152,1.9624,-1.3528,-1.3272,,
"{'len_short': 5, 'len_mid': 50, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 21}",5402,25118.0000,-0.1448,4.8065,-21.9820,8.9160,104806.4748,131164.0650,787.3418,28.8075,0.4193,14.9493,0.1436,inf,0.0315,-0.8843,0.0892,-13.1550,41.5529,18.3720,-8.3061,1.0159,3.0685,1.8000,-0.6109,-2.2768,,
"{'len_short': 15, 'len_mid': 50, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 21}",5402,24802.0000,-0.1448,4.8454,-21.8862,8.8057,104845.3572,131000.2722,778.9536,28.8075,0.4423,14.8369,0.1558,inf,0.0335,-0.8000,0.0885,-13.1585,41.8263,18.2485,-8.0810,1.1503,3.1745,1.9210,-0.6212,-1.9971,,
"{'len_short': 10, 'len_mid': 60, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 25}",5402,17971.0000,-0.1449,4.4382,-19.2128,7.0128,104438.1611,128138.1999,582.3395,28.8075,0.4524,13.2410,0.1822,-0.0809,0.0284,-0.3631,0.0723,-12.0057,42.3071,15.3813,-7.0221,1.1906,4.1546,1.9177,-1.3703,-1.3136,0.0169,0.0169
"{'len_short': 10, 'len_mid': 50, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 23}",5402,22588.0000,-0.1449,5.0695,-20.8668,8.0790,105069.5263,130219.8123,715.7095,28.8075,0.5052,14.2520,0.1980,inf,0.0346,-0.2792,0.0815,-12.6763,41.9995,17.3947,-7.6491,1.2388,3.6252,1.9976,-0.5628,-1.8543,,
"{'len_short': 5, 'len_mid': 60, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 27}",5402,19284.0000,-0.1450,4.9974,-19.9415,7.5668,104997.3656,129742.3416,623.7626,28.8075,0.5098,13.6852,0.2153,-0.0776,0.0319,-0.1160,0.0775,-12.2186,42.5654,16.1336,-7.3958,1.1970,4.4996,1.9570,-2.3898,-73.6338,,
"{'len_short': 10, 'len_mid': 60, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 25}",5402,21062.0000,-0.1450,4.7606,-20.8649,8.1849,104760.6059,130362.8500,673.6544,28.8075,0.4435,14.2560,0.1710,-0.0824,0.0301,-0.6405,0.0833,-12.6868,42.4278,16.9351,-7.7394,1.1335,4.7687,1.8950,-2.1738,-1.5308,,
"{'len_short': 5, 'len_mid': 60, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 23}",5402,22212.0000,-0.1450,4.8595,-21.5060,8.6616,104859.5441,131167.0021,706.7695,28.8075,0.4292,14.5982,0.1622,-0.0835,0.0305,-0.7903,0.0877,-12.8670,42.2945,17.4186,-8.0791,1.0049,11.8527,1.7779,-1.8301,-1.3097,,
"{'len_short': 15, 'len_mid': 60, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 25}",5402,17938.0000,-0.1451,4.5113,-19.1922,7.0030,104511.3099,128180.4554,581.5099,28.8075,0.4647,13.2358,0.1897,-0.0804,0.0289,-0.2951,0.0723,-12.0088,42.3557,15.3609,-6.9751,1.2300,4.3875,1.9531,-1.3264,-1.4213,0.0169,0.0169
"{'len_short': 20, 'len_mid': 60, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 29}",5402,13968.0000,-0.1451,4.5188,-16.6070,5.5403,104518.7927,125298.4378,471.2860,28.8075,0.5536,11.7592,0.2551,-0.0738,0.0298,0.4081,0.0584,-10.9917,42.7557,13.5076,-5.5301,1.7287,4.8916,2.3987,-1.8540,-1.5158,0.0169,0.0169
"{'len_short': 5, 'len_mid': 60, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 21}",5402,22390.0000,-0.1451,4.6099,-21.6549,8.6868,104609.9146,130947.8056,709.9448,28.8075,0.3880,14.5883,0.1333,-0.0858,0.0290,-1.0892,0.0879,-12.9452,42.3133,17.4163,-8.0380,1.0279,4.5651,1.7940,-1.5698,-1.2676,,
"{'len_short': 10, 'len_mid': 50, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 21}",5402,27781.0000,-0.1451,4.5538,-23.1276,9.8256,104553.8405,131692.0146,863.1383,28.8075,0.3428,15.5224,0.0877,inf,0.0314,-1.5226,0.0973,-13.7155,41.9009,19.4760,-8.8149,0.8815,11.1815,1.6770,-0.6965,-3.5557,,
"{'len_short': 20, 'len_mid': 60, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 23}",5402,21673.0000,-0.1452,4.8966,-21.2125,8.4294,104896.5952,130850.3424,693.0355,28.8075,0.4491,14.4185,0.1742,-0.0824,0.0315,-0.6472,0.0859,-12.7850,42.4550,17.2108,-7.8155,1.1382,12.2185,1.8951,-1.5306,-1.2699,,
"{'len_short': 10, 'len_mid': 50, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 29}",5402,18337.0000,-0.1452,5.2927,-18.6986,6.6608,105292.6572,128149.8224,593.2449,28.8075,0.6185,13.0218,0.2758,inf,0.0357,0.6237,0.0686,-11.8413,41.8156,15.6727,-6.7183,1.4703,4.3633,2.2210,-1.8186,-1.7437,0.0162,0.0162
"{'len_short': 10, 'len_mid': 60, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 25}",5402,19907.0000,-0.1452,4.7407,-20.3207,7.7787,104740.6503,129714.0958,640.1395,28.8075,0.4620,13.8768,0.1841,-0.0802,0.0315,-0.4252,0.0796,-12.4324,42.4899,16.4028,-7.4452,1.2050,4.8360,1.9564,-1.3390,-1.2287,,
"{'len_short': 10, 'len_mid': 60, 'len_long': 200, 'adx_len': 12, 'adx_threshold': 25}",5402,22282.0000,-0.1452,4.6955,-21.4215,8.6299,104695.4979,130862.6704,709.6814,28.8075,0.4148,14.5689,0.1499,-0.0848,0.0293,-0.9741,0.0873,-12.9174,42.3065,17.6403,-8.0891,1.0444,4.3537,1.8303,-1.9164,-1.1648,,
"{'len_short': 20, 'len_mid': 60, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 23}",5402,19880.0000,-0.1452,4.6847,-20.2998,7.7447,104684.7377,129493.8277,639.8940,28.8075,0.4482,13.8265,0.1772,-0.0822,0.0303,-0.5336,0.0795,-12.4743,42.6655,16.2948,-7.4220,1.1662,4.9405,1.9001,-1.5599,-1.1315,,
"{'len_short': 5, 'len_mid': 50, 'len_long': 200, 'adx_len': 13, 'adx_threshold': 29}",5402,18394.0000,-0.1452,5.2892,-18.7289,6.6803,105289.1673,128164.2149,594.8652,28.8075,0.6156,13.0371,0.2751,inf,0.0353,0.6089,0.0688,-11.8523,41.7571,15.6834,-6.7979,1.4374,3.9361,2.1939,-1.8171,-1.7440,0.0162,0.0162
